high,2,"false",1,1,0.10992702388288818
high,2,"true",1,1,0.00016265816901089253
high,2,"false",1,2,0.10992683155269231
high,2,"true",1,2,0.0009845026534036209
high,2,"false",1,3,0.10992655950084139
high,2,"true",1,3,0.002131873523097945
high,2,"false",2,1,0.10992683155269231
high,2,"true",2,1,0.0009845026534036209
high,2,"false",2,2,0.10992655950084139
high,2,"true",2,2,0.002131873523097945
high,2,"false",2,3,0.10992683155269231
high,2,"true",2,3,0.0009845026534036209
high,2,"false",3,1,0.10992655950084139
high,2,"true",3,1,0.002131873523097945
high,2,"false",3,2,0.10992683155269231
high,2,"true",3,2,0.0009845026534036209
high,2,"false",3,3,0.10992702388288818
high,2,"true",3,3,0.00016265816901089253
mid,2,"false",1,1,0.11050217320969273
mid,2,"true",1,1,0.00010634926267921743
mid,2,"false",1,2,0.11050210459890195
mid,2,"true",1,2,0.0004031421524192774
mid,2,"false",1,3,0.1105019137315172
mid,2,"true",1,3,0.0012187422851399072
mid,2,"false",2,1,0.11050210459890195
mid,2,"true",2,1,0.0004031421524192774
mid,2,"false",2,2,0.1105019137315172
mid,2,"true",2,2,0.0012187422851399072
mid,2,"false",2,3,0.11050210459890195
mid,2,"true",2,3,0.0004031421524192774
mid,2,"false",3,1,0.1105019137315172
mid,2,"true",3,1,0.0012187422851399072
mid,2,"false",3,2,0.11050210459890195
mid,2,"true",3,2,0.0004031421524192774
mid,2,"false",3,3,0.11050217320969273
mid,2,"true",3,3,0.00010634926267921743
low,2,"false",1,1,0.11046876600575467
low,2,"true",1,1,0.0003839198649420525
low,2,"false",1,2,0.11046874056684339
low,2,"true",1,2,0.0004942903616305943
low,2,"false",1,3,0.11046862033617821
low,2,"true",1,3,0.001012214512058774
low,2,"false",2,1,0.11046874056684339
low,2,"true",2,1,0.0004942903616305943
low,2,"false",2,2,0.11046862033617821
low,2,"true",2,2,0.001012214512058774
low,2,"false",2,3,0.11046874056684339
low,2,"true",2,3,0.0004942903616305943
low,2,"false",3,1,0.11046862033617821
low,2,"true",3,1,0.001012214512058774
low,2,"false",3,2,0.11046874056684339
low,2,"true",3,2,0.0004942903616305943
low,2,"false",3,3,0.11046876600575467
low,2,"true",3,3,0.0003839198649420525
