high,2,"false",1,1,0.0994237271948163
high,2,"true",1,1,0.005024413870768971
high,2,"false",1,2,0.09918136966187246
high,2,"true",1,2,0.010702813419165695
high,2,"false",1,3,0.09884896236023445
high,2,"true",1,3,0.018340032821324483
high,2,"false",2,1,0.09918136966187246
high,2,"true",2,1,0.010702813419165695
high,2,"false",2,2,0.09884896236023445
high,2,"true",2,2,0.018340032821324483
high,2,"false",2,3,0.09918136966187246
high,2,"true",2,3,0.010702813419165695
high,2,"false",3,1,0.09884896236023445
high,2,"true",3,1,0.018340032821324483
high,2,"false",3,2,0.09918136966187246
high,2,"true",3,2,0.010702813419165695
high,2,"false",3,3,0.0994237271948163
high,2,"true",3,3,0.005024413870768971
mid,2,"false",1,1,0.10066083584922117
mid,2,"true",1,1,0.004957804752087776
mid,2,"false",1,2,0.10047178556556317
mid,2,"true",1,2,0.009527836377987726
mid,2,"false",1,3,0.10019145251733536
mid,2,"true",1,3,0.0160632911570575
mid,2,"false",2,1,0.10047178556556317
mid,2,"true",2,1,0.009527836377987726
mid,2,"false",2,2,0.10019145251733536
mid,2,"true",2,2,0.0160632911570575
mid,2,"false",2,3,0.10047178556556317
mid,2,"true",2,3,0.009527836377987726
mid,2,"false",3,1,0.10019145251733536
mid,2,"true",3,1,0.0160632911570575
mid,2,"false",3,2,0.10047178556556317
mid,2,"true",3,2,0.009527836377987726
mid,2,"false",3,3,0.10066083584922117
mid,2,"true",3,3,0.004957804752087776
low,2,"false",1,1,0.10092751133179842
low,2,"true",1,1,0.005867861642782347
low,2,"false",1,2,0.10078887899688058
low,2,"true",1,2,0.009311459728212746
low,2,"false",1,3,0.10055715518130884
low,2,"true",1,3,0.01477881120217955
low,2,"false",2,1,0.10078887899688058
low,2,"true",2,1,0.009311459728212746
low,2,"false",2,2,0.10055715518130884
low,2,"true",2,2,0.01477881120217955
low,2,"false",2,3,0.10078887899688058
low,2,"true",2,3,0.009311459728212746
low,2,"false",3,1,0.10055715518130884
low,2,"true",3,1,0.01477881120217955
low,2,"false",3,2,0.10078887899688058
low,2,"true",3,2,0.009311459728212746
low,2,"false",3,3,0.10092751133179842
low,2,"true",3,3,0.005867861642782347
