high,2,"false",3,3,0.2026665116194909
high,2,"true",3,3,0.05037135302733394
high,2,"false",3,4,0.2026665116194909
high,2,"true",3,4,0.05403845698759413
high,2,"false",4,3,0.2026665116194909
high,2,"true",4,3,0.05403845698759413
high,2,"false",4,4,0.2026665116194909
high,2,"true",4,4,0.030885686519514274
mid,2,"false",3,3,0.20459123823211597
mid,2,"true",3,3,0.044312343989407546
mid,2,"false",3,4,0.20459123823211597
mid,2,"true",3,4,0.05080820261630793
mid,2,"false",4,3,0.20459123823211597
mid,2,"true",4,3,0.05080820261630793
mid,2,"false",4,4,0.20459123823211597
mid,2,"true",4,4,0.0357062978495126
low,2,"false",3,3,0.20620201034847124
low,2,"true",3,3,0.04043443225829992
low,2,"false",3,4,0.20620201034847124
low,2,"true",3,4,0.047892907004520036
low,2,"false",4,3,0.20620201034847124
low,2,"true",4,3,0.047892907004520036
low,2,"false",4,4,0.20620201034847122
low,2,"true",4,4,0.03897171233877524
